GenBank_ID	Country	State	City	Serotype	Date	Decimal_Date	Sequence_name
OQ579249.1	Philippines	NA	NA	Dengue_1	2015-11-15	2015.87123287671	OQ579249.1|Philippines|NA|NA|Dengue_1|2015-11-15|2015.87123287671
OQ579250.1	Philippines	NA	NA	Dengue_1	2015-11-15	2015.87123287671	OQ579250.1|Philippines|NA|NA|Dengue_1|2015-11-15|2015.87123287671
OQ579251.1	Philippines	NA	NA	Dengue_1	2015-11-15	2015.87123287671	OQ579251.1|Philippines|NA|NA|Dengue_1|2015-11-15|2015.87123287671
OQ579252.1	Philippines	NA	NA	Dengue_1	2015-11-15	2015.87123287671	OQ579252.1|Philippines|NA|NA|Dengue_1|2015-11-15|2015.87123287671
OQ579253.1	Philippines	NA	NA	Dengue_1	2015-12-15	2015.95342465753	OQ579253.1|Philippines|NA|NA|Dengue_1|2015-12-15|2015.95342465753
OQ579254.1	Philippines	NA	NA	Dengue_1	2015-12-15	2015.95342465753	OQ579254.1|Philippines|NA|NA|Dengue_1|2015-12-15|2015.95342465753
OQ579255.1	Philippines	NA	NA	Dengue_1	2015-12-15	2015.95342465753	OQ579255.1|Philippines|NA|NA|Dengue_1|2015-12-15|2015.95342465753
OQ579256.1	Philippines	NA	NA	Dengue_1	2015-12-15	2015.95342465753	OQ579256.1|Philippines|NA|NA|Dengue_1|2015-12-15|2015.95342465753
OQ579257.1	Philippines	NA	NA	Dengue_1	2015-12-15	2015.95342465753	OQ579257.1|Philippines|NA|NA|Dengue_1|2015-12-15|2015.95342465753
OQ579258.1	Philippines	NA	NA	Dengue_1	2015-12-15	2015.95342465753	OQ579258.1|Philippines|NA|NA|Dengue_1|2015-12-15|2015.95342465753
OQ579259.1	Philippines	NA	NA	Dengue_1	2015-12-15	2015.95342465753	OQ579259.1|Philippines|NA|NA|Dengue_1|2015-12-15|2015.95342465753
OQ579260.1	Philippines	NA	NA	Dengue_1	2015-12-15	2015.95342465753	OQ579260.1|Philippines|NA|NA|Dengue_1|2015-12-15|2015.95342465753
OQ579261.1	Philippines	NA	NA	Dengue_1	2017-01-15	2017.03835616438	OQ579261.1|Philippines|NA|NA|Dengue_1|2017-01-15|2017.03835616438
OQ579262.1	Philippines	NA	NA	Dengue_1	2017-01-15	2017.03835616438	OQ579262.1|Philippines|NA|NA|Dengue_1|2017-01-15|2017.03835616438
OQ579263.1	Philippines	NA	NA	Dengue_1	2017-01-15	2017.03835616438	OQ579263.1|Philippines|NA|NA|Dengue_1|2017-01-15|2017.03835616438
OQ579264.1	Philippines	NA	NA	Dengue_1	2017-01-15	2017.03835616438	OQ579264.1|Philippines|NA|NA|Dengue_1|2017-01-15|2017.03835616438
OQ579265.1	Philippines	NA	NA	Dengue_1	2017-01-15	2017.03835616438	OQ579265.1|Philippines|NA|NA|Dengue_1|2017-01-15|2017.03835616438
OQ579266.1	Philippines	NA	NA	Dengue_1	2017-01-15	2017.03835616438	OQ579266.1|Philippines|NA|NA|Dengue_1|2017-01-15|2017.03835616438
OQ579267.1	Philippines	NA	NA	Dengue_1	2017-01-15	2017.03835616438	OQ579267.1|Philippines|NA|NA|Dengue_1|2017-01-15|2017.03835616438
OQ579268.1	Philippines	NA	NA	Dengue_1	2017-02-15	2017.12328767123	OQ579268.1|Philippines|NA|NA|Dengue_1|2017-02-15|2017.12328767123
OQ579269.1	Philippines	NA	NA	Dengue_1	2017-02-15	2017.12328767123	OQ579269.1|Philippines|NA|NA|Dengue_1|2017-02-15|2017.12328767123
OQ579270.1	Philippines	NA	NA	Dengue_1	2017-02-15	2017.12328767123	OQ579270.1|Philippines|NA|NA|Dengue_1|2017-02-15|2017.12328767123
OQ579271.1	Philippines	NA	NA	Dengue_1	2017-02-15	2017.12328767123	OQ579271.1|Philippines|NA|NA|Dengue_1|2017-02-15|2017.12328767123
OQ579272.1	Philippines	NA	NA	Dengue_1	2017-02-15	2017.12328767123	OQ579272.1|Philippines|NA|NA|Dengue_1|2017-02-15|2017.12328767123
OQ579273.1	Philippines	NA	NA	Dengue_1	2017-02-15	2017.12328767123	OQ579273.1|Philippines|NA|NA|Dengue_1|2017-02-15|2017.12328767123
OQ579274.1	Philippines	NA	NA	Dengue_1	2017-02-15	2017.12328767123	OQ579274.1|Philippines|NA|NA|Dengue_1|2017-02-15|2017.12328767123
OQ579275.1	Philippines	NA	NA	Dengue_1	2017-02-15	2017.12328767123	OQ579275.1|Philippines|NA|NA|Dengue_1|2017-02-15|2017.12328767123
OQ579276.1	Philippines	NA	NA	Dengue_1	2017-02-15	2017.12328767123	OQ579276.1|Philippines|NA|NA|Dengue_1|2017-02-15|2017.12328767123
OQ579277.1	Philippines	NA	NA	Dengue_1	2017-02-15	2017.12328767123	OQ579277.1|Philippines|NA|NA|Dengue_1|2017-02-15|2017.12328767123
OQ579278.1	Philippines	NA	NA	Dengue_1	2017-02-15	2017.12328767123	OQ579278.1|Philippines|NA|NA|Dengue_1|2017-02-15|2017.12328767123
OQ579279.1	Philippines	NA	NA	Dengue_1	2017-03-15	2017.2	OQ579279.1|Philippines|NA|NA|Dengue_1|2017-03-15|2017.2
OQ579280.1	Philippines	NA	NA	Dengue_1	2017-03-15	2017.2	OQ579280.1|Philippines|NA|NA|Dengue_1|2017-03-15|2017.2
OQ579281.1	Philippines	NA	NA	Dengue_1	2017-03-15	2017.2	OQ579281.1|Philippines|NA|NA|Dengue_1|2017-03-15|2017.2
OQ579282.1	Philippines	NA	NA	Dengue_1	2017-04-15	2017.28493150685	OQ579282.1|Philippines|NA|NA|Dengue_1|2017-04-15|2017.28493150685
OQ579283.1	Philippines	NA	NA	Dengue_1	2017-05-15	2017.36712328767	OQ579283.1|Philippines|NA|NA|Dengue_1|2017-05-15|2017.36712328767
OQ579284.1	Philippines	NA	NA	Dengue_1	2017-05-15	2017.36712328767	OQ579284.1|Philippines|NA|NA|Dengue_1|2017-05-15|2017.36712328767
OQ579285.1	Philippines	NA	NA	Dengue_1	2015-02-15	2015.12328767123	OQ579285.1|Philippines|NA|NA|Dengue_1|2015-02-15|2015.12328767123
OQ579286.1	Philippines	NA	NA	Dengue_1	2015-10-15	2015.78630136986	OQ579286.1|Philippines|NA|NA|Dengue_1|2015-10-15|2015.78630136986
OQ579287.1	Philippines	NA	NA	Dengue_1	2016-07-15	2016.53424657534	OQ579287.1|Philippines|NA|NA|Dengue_1|2016-07-15|2016.53424657534
OQ579288.1	Philippines	NA	NA	Dengue_1	2016-10-15	2016.78630136986	OQ579288.1|Philippines|NA|NA|Dengue_1|2016-10-15|2016.78630136986
OQ579289.1	Philippines	NA	NA	Dengue_1	2016-10-15	2016.78630136986	OQ579289.1|Philippines|NA|NA|Dengue_1|2016-10-15|2016.78630136986
OQ579290.1	Philippines	NA	NA	Dengue_1	2016-11-15	2016.87123287671	OQ579290.1|Philippines|NA|NA|Dengue_1|2016-11-15|2016.87123287671
OQ579291.1	Philippines	NA	NA	Dengue_1	2016-11-15	2016.87123287671	OQ579291.1|Philippines|NA|NA|Dengue_1|2016-11-15|2016.87123287671
OQ579292.1	Philippines	NA	NA	Dengue_1	2016-11-15	2016.87123287671	OQ579292.1|Philippines|NA|NA|Dengue_1|2016-11-15|2016.87123287671
OQ579293.1	Philippines	NA	NA	Dengue_1	2015-10-15	2015.78630136986	OQ579293.1|Philippines|NA|NA|Dengue_1|2015-10-15|2015.78630136986
OQ426727.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-01	2018.83287671233	OQ426727.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-01|2018.83287671233
OQ426728.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-06	2018.84657534247	OQ426728.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-06|2018.84657534247
OQ426729.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-07	2018.84931506849	OQ426729.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-07|2018.84931506849
OQ426730.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-09	2018.85479452055	OQ426730.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-09|2018.85479452055
OQ426731.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-15	2018.87123287671	OQ426731.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-15|2018.87123287671
OQ426732.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-20	2018.88493150685	OQ426732.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-20|2018.88493150685
OQ426733.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-21	2018.88767123288	OQ426733.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-21|2018.88767123288
OQ426734.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-21	2018.88767123288	OQ426734.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-21|2018.88767123288
OQ426735.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-22	2018.8904109589	OQ426735.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-22|2018.8904109589
OQ426736.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-26	2018.90136986301	OQ426736.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-26|2018.90136986301
OQ426737.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-28	2018.90684931507	OQ426737.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-28|2018.90684931507
OQ426738.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-28	2018.90684931507	OQ426738.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-28|2018.90684931507
OQ426739.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-30	2018.91232876712	OQ426739.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-30|2018.91232876712
OQ426740.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-12-03	2018.92054794521	OQ426740.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-12-03|2018.92054794521
OQ426741.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-10-12	2018.77808219178	OQ426741.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-10-12|2018.77808219178
OQ426742.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-10-19	2018.79726027397	OQ426742.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-10-19|2018.79726027397
OQ426743.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-10-26	2018.81643835616	OQ426743.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-10-26|2018.81643835616
OQ426744.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-10-29	2018.82465753425	OQ426744.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-10-29|2018.82465753425
OQ426745.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-01	2018.83287671233	OQ426745.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-01|2018.83287671233
OQ426746.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-02	2018.83561643836	OQ426746.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-02|2018.83561643836
OQ426747.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-06	2018.84657534247	OQ426747.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-06|2018.84657534247
OQ426748.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-07	2018.84931506849	OQ426748.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-07|2018.84931506849
OQ426749.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-16	2018.87397260274	OQ426749.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-16|2018.87397260274
OQ426750.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-19	2018.88219178082	OQ426750.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-19|2018.88219178082
OQ426751.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-23	2018.89315068493	OQ426751.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-23|2018.89315068493
OQ426752.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-28	2018.90684931507	OQ426752.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-28|2018.90684931507
OQ426753.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-28	2018.90684931507	OQ426753.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-28|2018.90684931507
OQ426754.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-30	2018.91232876712	OQ426754.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-30|2018.91232876712
OQ426755.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-30	2018.91232876712	OQ426755.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-30|2018.91232876712
OQ426756.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2019-04-19	2019.29589041096	OQ426756.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2019-04-19|2019.29589041096
OQ521584.1	Viet_Nam	NA	NA	Dengue_1	2022-05-15	2022.36712328767	OQ521584.1|Viet_Nam|NA|NA|Dengue_1|2022-05-15|2022.36712328767
OQ521585.1	Viet_Nam	NA	NA	Dengue_1	2022-04-15	2022.28493150685	OQ521585.1|Viet_Nam|NA|NA|Dengue_1|2022-04-15|2022.28493150685
OQ521586.1	Viet_Nam	NA	NA	Dengue_1	2022-04-15	2022.28493150685	OQ521586.1|Viet_Nam|NA|NA|Dengue_1|2022-04-15|2022.28493150685
OQ521587.1	Viet_Nam	NA	NA	Dengue_1	2022-04-15	2022.28493150685	OQ521587.1|Viet_Nam|NA|NA|Dengue_1|2022-04-15|2022.28493150685
OQ521588.1	Viet_Nam	NA	NA	Dengue_1	2022-04-15	2022.28493150685	OQ521588.1|Viet_Nam|NA|NA|Dengue_1|2022-04-15|2022.28493150685
OQ521589.1	Viet_Nam	NA	NA	Dengue_1	2022-04-15	2022.28493150685	OQ521589.1|Viet_Nam|NA|NA|Dengue_1|2022-04-15|2022.28493150685
OQ521590.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521590.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521591.1	Viet_Nam	NA	NA	Dengue_1	2022-04-15	2022.28493150685	OQ521591.1|Viet_Nam|NA|NA|Dengue_1|2022-04-15|2022.28493150685
OQ521592.1	Viet_Nam	NA	NA	Dengue_1	2022-03-15	2022.2	OQ521592.1|Viet_Nam|NA|NA|Dengue_1|2022-03-15|2022.2
OQ521593.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521593.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521594.1	Viet_Nam	NA	NA	Dengue_1	2022-04-15	2022.28493150685	OQ521594.1|Viet_Nam|NA|NA|Dengue_1|2022-04-15|2022.28493150685
OQ521595.1	Viet_Nam	NA	NA	Dengue_1	2022-04-15	2022.28493150685	OQ521595.1|Viet_Nam|NA|NA|Dengue_1|2022-04-15|2022.28493150685
OQ521596.1	Viet_Nam	NA	NA	Dengue_1	2022-04-15	2022.28493150685	OQ521596.1|Viet_Nam|NA|NA|Dengue_1|2022-04-15|2022.28493150685
OQ521597.1	Viet_Nam	NA	NA	Dengue_1	2022-05-15	2022.36712328767	OQ521597.1|Viet_Nam|NA|NA|Dengue_1|2022-05-15|2022.36712328767
OQ521598.1	Viet_Nam	NA	NA	Dengue_1	2022-05-15	2022.36712328767	OQ521598.1|Viet_Nam|NA|NA|Dengue_1|2022-05-15|2022.36712328767
OQ521599.1	Viet_Nam	NA	NA	Dengue_1	2022-05-15	2022.36712328767	OQ521599.1|Viet_Nam|NA|NA|Dengue_1|2022-05-15|2022.36712328767
OQ521600.1	Viet_Nam	NA	NA	Dengue_1	2022-05-15	2022.36712328767	OQ521600.1|Viet_Nam|NA|NA|Dengue_1|2022-05-15|2022.36712328767
OQ521601.1	Viet_Nam	NA	NA	Dengue_1	2022-04-15	2022.28493150685	OQ521601.1|Viet_Nam|NA|NA|Dengue_1|2022-04-15|2022.28493150685
OQ521602.1	Viet_Nam	NA	NA	Dengue_1	2022-05-15	2022.36712328767	OQ521602.1|Viet_Nam|NA|NA|Dengue_1|2022-05-15|2022.36712328767
OQ521603.1	Viet_Nam	NA	NA	Dengue_1	2022-05-15	2022.36712328767	OQ521603.1|Viet_Nam|NA|NA|Dengue_1|2022-05-15|2022.36712328767
OQ521604.1	Viet_Nam	NA	NA	Dengue_1	2022-05-15	2022.36712328767	OQ521604.1|Viet_Nam|NA|NA|Dengue_1|2022-05-15|2022.36712328767
OQ521605.1	Viet_Nam	NA	NA	Dengue_1	2022-05-15	2022.36712328767	OQ521605.1|Viet_Nam|NA|NA|Dengue_1|2022-05-15|2022.36712328767
OQ521606.1	Viet_Nam	NA	NA	Dengue_1	2022-05-15	2022.36712328767	OQ521606.1|Viet_Nam|NA|NA|Dengue_1|2022-05-15|2022.36712328767
OQ521607.1	Viet_Nam	NA	NA	Dengue_1	2022-05-15	2022.36712328767	OQ521607.1|Viet_Nam|NA|NA|Dengue_1|2022-05-15|2022.36712328767
OQ521608.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521608.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521609.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521609.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521610.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521610.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521611.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521611.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521612.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521612.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521613.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521613.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521614.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521614.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521615.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521615.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521616.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521616.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521617.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521617.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521618.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521618.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521619.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521619.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521620.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521620.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521621.1	Viet_Nam	NA	NA	Dengue_1	2022-07-15	2022.53424657534	OQ521621.1|Viet_Nam|NA|NA|Dengue_1|2022-07-15|2022.53424657534
OQ521622.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521622.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521623.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521623.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OQ521624.1	Viet_Nam	NA	NA	Dengue_1	2022-06-15	2022.45205479452	OQ521624.1|Viet_Nam|NA|NA|Dengue_1|2022-06-15|2022.45205479452
OP919573.1	China	NA	NA	Dengue_1	2019-11-08	2019.85205479452	OP919573.1|China|NA|NA|Dengue_1|2019-11-08|2019.85205479452
OP919574.1	China	NA	NA	Dengue_1	2019-10-28	2019.82191780822	OP919574.1|China|NA|NA|Dengue_1|2019-10-28|2019.82191780822
OP919575.1	China	NA	NA	Dengue_1	2019-10-28	2019.82191780822	OP919575.1|China|NA|NA|Dengue_1|2019-10-28|2019.82191780822
OP919576.1	China	NA	NA	Dengue_1	2019-10-29	2019.82465753425	OP919576.1|China|NA|NA|Dengue_1|2019-10-29|2019.82465753425
OP919577.1	China	NA	NA	Dengue_1	2019-10-29	2019.82465753425	OP919577.1|China|NA|NA|Dengue_1|2019-10-29|2019.82465753425
OP919578.1	China	NA	NA	Dengue_1	2019-10-28	2019.82191780822	OP919578.1|China|NA|NA|Dengue_1|2019-10-28|2019.82191780822
OP919579.1	China	NA	NA	Dengue_1	2019-10-28	2019.82191780822	OP919579.1|China|NA|NA|Dengue_1|2019-10-28|2019.82191780822
OP919580.1	China	NA	NA	Dengue_1	2019-10-28	2019.82191780822	OP919580.1|China|NA|NA|Dengue_1|2019-10-28|2019.82191780822
OP919581.1	China	NA	NA	Dengue_1	2019-10-28	2019.82191780822	OP919581.1|China|NA|NA|Dengue_1|2019-10-28|2019.82191780822
OP919582.1	China	NA	NA	Dengue_1	2019-10-29	2019.82465753425	OP919582.1|China|NA|NA|Dengue_1|2019-10-29|2019.82465753425
OP919583.1	China	NA	NA	Dengue_1	2019-10-29	2019.82465753425	OP919583.1|China|NA|NA|Dengue_1|2019-10-29|2019.82465753425
OP919584.1	China	NA	NA	Dengue_1	2019-11-07	2019.84931506849	OP919584.1|China|NA|NA|Dengue_1|2019-11-07|2019.84931506849
OP919585.1	China	NA	NA	Dengue_1	2019-11-07	2019.84931506849	OP919585.1|China|NA|NA|Dengue_1|2019-11-07|2019.84931506849
OP919586.1	China	NA	NA	Dengue_1	2019-11-07	2019.84931506849	OP919586.1|China|NA|NA|Dengue_1|2019-11-07|2019.84931506849
OP919587.1	China	NA	NA	Dengue_1	2019-11-07	2019.84931506849	OP919587.1|China|NA|NA|Dengue_1|2019-11-07|2019.84931506849
OP919588.1	China	NA	NA	Dengue_1	2019-11-07	2019.84931506849	OP919588.1|China|NA|NA|Dengue_1|2019-11-07|2019.84931506849
OP919589.1	China	NA	NA	Dengue_1	2019-11-08	2019.85205479452	OP919589.1|China|NA|NA|Dengue_1|2019-11-08|2019.85205479452
OP919590.1	China	NA	NA	Dengue_1	2019-11-08	2019.85205479452	OP919590.1|China|NA|NA|Dengue_1|2019-11-08|2019.85205479452
OP919591.1	China	NA	NA	Dengue_1	2019-11-08	2019.85205479452	OP919591.1|China|NA|NA|Dengue_1|2019-11-08|2019.85205479452
OP919592.1	China	NA	NA	Dengue_1	2019-11-08	2019.85205479452	OP919592.1|China|NA|NA|Dengue_1|2019-11-08|2019.85205479452
OP919593.1	China	NA	NA	Dengue_1	2019-11-09	2019.85479452055	OP919593.1|China|NA|NA|Dengue_1|2019-11-09|2019.85479452055
OP941677.1	Indonesia	Bengkulu	NA	Dengue_1	2020-11-11	2020.8602739726	OP941677.1|Indonesia|Bengkulu|NA|Dengue_1|2020-11-11|2020.8602739726
OP941678.1	Indonesia	Bengkulu	NA	Dengue_1	2020-10-12	2020.77808219178	OP941678.1|Indonesia|Bengkulu|NA|Dengue_1|2020-10-12|2020.77808219178
OP941679.1	Indonesia	Bengkulu	NA	Dengue_1	2020-03-14	2020.19726027397	OP941679.1|Indonesia|Bengkulu|NA|Dengue_1|2020-03-14|2020.19726027397
OP984871.1	Myanmar	NA	NA	Dengue_1	2022-08-12	2022.61095890411	OP984871.1|Myanmar|NA|NA|Dengue_1|2022-08-12|2022.61095890411
OQ122201.1	India	NA	NA	Dengue_1	2019-09-10	2019.6904109589	OQ122201.1|India|NA|NA|Dengue_1|2019-09-10|2019.6904109589
OQ131138.1	India	NA	NA	Dengue_1	2019-10-05	2019.75890410959	OQ131138.1|India|NA|NA|Dengue_1|2019-10-05|2019.75890410959
OQ131139.1	India	NA	NA	Dengue_1	2018-10-15	2018.78630136986	OQ131139.1|India|NA|NA|Dengue_1|2018-10-15|2018.78630136986
OQ131140.1	India	NA	NA	Dengue_1	2019-10-18	2019.79452054795	OQ131140.1|India|NA|NA|Dengue_1|2019-10-18|2019.79452054795
OQ131141.1	India	NA	NA	Dengue_1	2019-09-09	2019.68767123288	OQ131141.1|India|NA|NA|Dengue_1|2019-09-09|2019.68767123288
OQ155277.1	India	NA	NA	Dengue_1	2021-10-19	2021.79726027397	OQ155277.1|India|NA|NA|Dengue_1|2021-10-19|2021.79726027397
OQ339083.1	India	NA	NA	Dengue_1	2021-06-15	2021.45205479452	OQ339083.1|India|NA|NA|Dengue_1|2021-06-15|2021.45205479452
OQ339084.1	India	NA	NA	Dengue_1	2021-06-15	2021.45205479452	OQ339084.1|India|NA|NA|Dengue_1|2021-06-15|2021.45205479452
OQ339085.1	India	NA	NA	Dengue_1	2021-06-15	2021.45205479452	OQ339085.1|India|NA|NA|Dengue_1|2021-06-15|2021.45205479452
OQ426566.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-14	2018.86849315069	OQ426566.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-14|2018.86849315069
OQ426567.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-15	2018.87123287671	OQ426567.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-15|2018.87123287671
OQ426568.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-19	2018.88219178082	OQ426568.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-19|2018.88219178082
OQ426569.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-19	2018.88219178082	OQ426569.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-19|2018.88219178082
OQ426570.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-22	2018.8904109589	OQ426570.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-22|2018.8904109589
OQ426571.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-27	2018.90410958904	OQ426571.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-27|2018.90410958904
OQ426572.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-11-30	2018.91232876712	OQ426572.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-11-30|2018.91232876712
OQ426573.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-12-03	2018.92054794521	OQ426573.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-12-03|2018.92054794521
OQ426574.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-12-07	2018.93150684932	OQ426574.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-12-07|2018.93150684932
OQ426575.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-12-18	2018.96164383562	OQ426575.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-12-18|2018.96164383562
OQ426576.1	Viet_Nam	Nha_Trang	NA	Dengue_1	2018-12-21	2018.9698630137	OQ426576.1|Viet_Nam|Nha_Trang|NA|Dengue_1|2018-12-21|2018.9698630137
