GenBank_ID,Country,State,City,Serotype,Date,Decimal_Date,Sequence_name,genotype,Year,Month,Week,Continent,weights
KY882520.1,Malaysia,NA,NA,Dengue_1,2011-06-15,2011.45205479452,KY882520.1|Malaysia|NA|NA|Dengue_1|2011-06-15|2011.45205479452,DENV1/I,2011,2011-06-01,2011-06-12,Asia,1
KU509263.1,Thailand,NA,NA,Dengue_1,2012-06-15,2012.45205479452,KU509263.1|Thailand|NA|NA|Dengue_1|2012-06-15|2012.45205479452,DENV1/I,2012,2012-06-01,2012-06-10,Asia,0.012987012987013
MK780858.1,Thailand,NA,NA,Dengue_1,2016-11-15,2016.87123287671,MK780858.1|Thailand|NA|NA|Dengue_1|2016-11-15|2016.87123287671,DENV1/I,2016,2016-11-01,2016-11-13,Asia,0.166666666666667
KR051914.1,Myanmar,NA,NA,Dengue_1,2013-06-15,2013.45205479452,KR051914.1|Myanmar|NA|NA|Dengue_1|2013-06-15|2013.45205479452,DENV1/I,2013,2013-06-01,2013-06-09,Asia,0.0344827586206897
JF297583.1,India,NA,NA,Dengue_1,2005-06-15,2005.45205479452,JF297583.1|India|NA|NA|Dengue_1|2005-06-15|2005.45205479452,DENV1/V,2005,2005-06-01,2005-06-12,Asia,0.25
OQ579278.1,Philippines,NA,NA,Dengue_1,2017-02-15,2017.12328767123,OQ579278.1|Philippines|NA|NA|Dengue_1|2017-02-15|2017.12328767123,DENV1/IV,2017,2017-02-01,2017-02-12,Asia,0.0416666666666667
MF094239.1,Philippines,NA,NA,Dengue_1,2006-06-15,2006.45205479452,MF094239.1|Philippines|NA|NA|Dengue_1|2006-06-15|2006.45205479452,DENV1/IV,2006,2006-06-01,2006-06-11,Asia,1
JQ277844.1,China,NA,NA,Dengue_1,2003-06-15,2003.45205479452,JQ277844.1|China|NA|NA|Dengue_1|2003-06-15|2003.45205479452,DENV1/IV,2003,2003-06-01,2003-06-15,Asia,0.5
ON908220.1,India,NA,NA,Dengue_1,2019-10-18,2019.79452054795,ON908220.1|India|NA|NA|Dengue_1|2019-10-18|2019.79452054795,DENV1/III,2019,2019-10-01,2019-10-13,Asia,0.1
MN628192.1,Laos,NA,NA,Dengue_1,2010-06-15,2010.45205479452,MN628192.1|Laos|NA|NA|Dengue_1|2010-06-15|2010.45205479452,DENV1/I,2010,2010-06-01,2010-06-13,Asia,0.0384615384615385
KY038885.1,China,Yunnan_Province,NA,Dengue_1,2013-06-15,2013.45205479452,KY038885.1|China|Yunnan_Province|NA|Dengue_1|2013-06-15|2013.45205479452,DENV1/I,2013,2013-06-01,2013-06-09,Asia,0.00529100529100529
KU166894.1,India,NA,NA,Dengue_1,2013-06-15,2013.45205479452,KU166894.1|India|NA|NA|Dengue_1|2013-06-15|2013.45205479452,DENV1/III,2013,2013-06-01,2013-06-09,Asia,0.0588235294117647
JN415507.1,India,NA,NA,Dengue_1,2008-06-15,2008.45205479452,JN415507.1|India|NA|NA|Dengue_1|2008-06-15|2008.45205479452,DENV1/III,2008,2008-06-01,2008-06-15,Asia,0.333333333333333
KY818091.1,Indonesia,NA,NA,Dengue_1,2013-06-15,2013.45205479452,KY818091.1|Indonesia|NA|NA|Dengue_1|2013-06-15|2013.45205479452,DENV1/I,2013,2013-06-01,2013-06-09,Asia,0.032258064516129
OP410988.1,Singapore,NA,NA,Dengue_1,2019-05-15,2019.36712328767,OP410988.1|Singapore|NA|NA|Dengue_1|2019-05-15|2019.36712328767,DENV1/I,2019,2019-05-01,2019-05-12,Asia,1
JQ993170.1,Thailand,NA,NA,Dengue_1,2006-06-15,2006.45205479452,JQ993170.1|Thailand|NA|NA|Dengue_1|2006-06-15|2006.45205479452,DENV1/I,2006,2006-06-01,2006-06-11,Asia,0.00378787878787879
KC863940.1,India,NA,NA,Dengue_1,2010-06-15,2010.45205479452,KC863940.1|India|NA|NA|Dengue_1|2010-06-15|2010.45205479452,DENV1/III,2010,2010-06-01,2010-06-13,Asia,0.0769230769230769
JN903578.1,India,NA,NA,Dengue_1,2007-07-26,2007.56438356164,JN903578.1|India|NA|NA|Dengue_1|2007-07-26|2007.56438356164,DENV1/V,2007,2007-07-01,2007-07-22,Asia,1
JF967935.1,Malaysia,NA,NA,Dengue_1,2010-06-15,2010.45205479452,JF967935.1|Malaysia|NA|NA|Dengue_1|2010-06-15|2010.45205479452,DENV1/III,2010,2010-06-01,2010-06-13,Asia,0.2
GU131895.1,Cambodia,TAK,NA,Dengue_1,2009-06-15,2009.45205479452,GU131895.1|Cambodia|TAK|NA|Dengue_1|2009-06-15|2009.45205479452,DENV1/I,2009,2009-06-01,2009-06-14,Asia,1
PP234952.1,Philippines,NA,NA,Dengue_1,2019-07-01,2019.49589041096,PP234952.1|Philippines|NA|NA|Dengue_1|2019-07-01|2019.49589041096,DENV1/IV,2019,2019-07-01,2019-06-30,Asia,0.25
KT175103.1,Myanmar,NA,NA,Dengue_1,2011-06-15,2011.45205479452,KT175103.1|Myanmar|NA|NA|Dengue_1|2011-06-15|2011.45205479452,DENV1/I,2011,2011-06-01,2011-06-12,Asia,1
MG894890.1,Taiwan,NA,NA,Dengue_1,2015-09-19,2015.71506849315,MG894890.1|Taiwan|NA|NA|Dengue_1|2015-09-19|2015.71506849315,DENV1/I,2015,2015-09-01,2015-09-13,Asia,0.0142857142857143
MW302802.1,Myanmar,NA,NA,Dengue_1,2015-07-15,2015.53424657534,MW302802.1|Myanmar|NA|NA|Dengue_1|2015-07-15|2015.53424657534,DENV1/I,2015,2015-07-01,2015-07-12,Asia,0.0113636363636364
PP087792.1,Taiwan,Yunlin,NA,Dengue_1,2023-06-15,2023.45205479452,PP087792.1|Taiwan|Yunlin|NA|Dengue_1|2023-06-15|2023.45205479452,DENV1/IV,2023,2023-06-01,2023-06-11,Asia,0.5
JN903581.1,India,NA,NA,Dengue_1,2009-04-06,2009.2602739726,JN903581.1|India|NA|NA|Dengue_1|2009-04-06|2009.2602739726,DENV1/III,2009,2009-04-01,2009-04-05,Asia,0.333333333333333
MW265666.1,Cambodia,Kampong_Cham,NA,Dengue_1,2016-08-22,2016.63835616438,MW265666.1|Cambodia|Kampong_Cham|NA|Dengue_1|2016-08-22|2016.63835616438,DENV1/I,2016,2016-08-01,2016-08-21,Asia,0.25
MG696654.1,Myanmar,Burma,NA,Dengue_1,2017-11-15,2017.87123287671,MG696654.1|Myanmar|Burma|NA|Dengue_1|2017-11-15|2017.87123287671,DENV1/I,2017,2017-11-01,2017-11-12,Asia,0.032258064516129
JN903579.1,India,NA,NA,Dengue_1,2008-10-23,2008.80821917808,JN903579.1|India|NA|NA|Dengue_1|2008-10-23|2008.80821917808,DENV1/III,2008,2008-10-01,2008-10-19,Asia,0.333333333333333
KY818090.1,Indonesia,NA,NA,Dengue_1,2013-06-15,2013.45205479452,KY818090.1|Indonesia|NA|NA|Dengue_1|2013-06-15|2013.45205479452,DENV1/IV,2013,2013-06-01,2013-06-09,Asia,0.032258064516129
MW369320.1,Myanmar,NA,NA,Dengue_1,2018-07-15,2018.53424657534,MW369320.1|Myanmar|NA|NA|Dengue_1|2018-07-15|2018.53424657534,DENV1/I,2018,2018-07-01,2018-07-15,Asia,0.0212765957446809
HQ149732.1,China,Guangzhou,NA,Dengue_1,2009-06-15,2009.45205479452,HQ149732.1|China|Guangzhou|NA|Dengue_1|2009-06-15|2009.45205479452,DENV1/III,2009,2009-06-01,2009-06-14,Asia,0.111111111111111
JF967917.1,Singapore,NA,NA,Dengue_1,2010-06-15,2010.45205479452,JF967917.1|Singapore|NA|NA|Dengue_1|2010-06-15|2010.45205479452,DENV1/I,2010,2010-06-01,2010-06-13,Asia,0.0526315789473684
KC762635.1,Indonesia,Makassar,NA,Dengue_1,2007-10-03,2007.75342465753,KC762635.1|Indonesia|Makassar|NA|Dengue_1|2007-10-03|2007.75342465753,DENV1/I,2007,2007-10-01,2007-09-30,Asia,0.0769230769230769
JQ277882.1,China,NA,NA,Dengue_1,2008-06-15,2008.45205479452,JQ277882.1|China|NA|NA|Dengue_1|2008-06-15|2008.45205479452,DENV1/I,2008,2008-06-01,2008-06-15,Asia,1
DQ836632.1,China,NingBo_Disease_Prevention_and_Control_Center,Zhejiang_Province,Dengue_1,2004-10-15,2004.78630136986,DQ836632.1|China|NingBo_Disease_Prevention_and_Control_Center|Zhejiang_Province|Dengue_1|2004-10-15|2004.78630136986,DENV1/I,2004,2004-10-01,2004-10-10,Asia,0.5
MW302864.1,Myanmar,NA,NA,Dengue_1,2014-09-15,2014.70410958904,MW302864.1|Myanmar|NA|NA|Dengue_1|2014-09-15|2014.70410958904,DENV1/I,2014,2014-09-01,2014-09-14,Asia,0.0256410256410256
JF459993.1,Myanmar,NA,NA,Dengue_1,2002-06-15,2002.45205479452,JF459993.1|Myanmar|NA|NA|Dengue_1|2002-06-15|2002.45205479452,DENV1/I,2002,2002-06-01,2002-06-09,Asia,0.333333333333333
OK631781.1,Indonesia,Jambi,NA,Dengue_1,2016-11-07,2016.84931506849,OK631781.1|Indonesia|Jambi|NA|Dengue_1|2016-11-07|2016.84931506849,DENV1/I,2016,2016-11-01,2016-11-06,Asia,0.0454545454545455
OK159960.1,Cambodia,NA,NA,Dengue_1,2020-02-15,2020.12328767123,OK159960.1|Cambodia|NA|NA|Dengue_1|2020-02-15|2020.12328767123,DENV1/I,2020,2020-02-01,2020-02-09,Asia,0.166666666666667
OK180518.1,Indonesia,Yogyakarta,NA,Dengue_1,2016-12-27,2016.98630136986,OK180518.1|Indonesia|Yogyakarta|NA|Dengue_1|2016-12-27|2016.98630136986,DENV1/IV,2016,2016-12-01,2016-12-25,Asia,0.0454545454545455
KT204444.1,Indonesia,Surabaya,NA,Dengue_1,2012-06-15,2012.45205479452,KT204444.1|Indonesia|Surabaya|NA|Dengue_1|2012-06-15|2012.45205479452,DENV1/IV,2012,2012-06-01,2012-06-10,Asia,0.02
MZ268205.1,India,NA,NA,Dengue_1,2018-09-28,2018.7397260274,MZ268205.1|India|NA|NA|Dengue_1|2018-09-28|2018.7397260274,DENV1/III,2018,2018-09-01,2018-09-23,Asia,0.0185185185185185
MG894777.1,Taiwan,NA,NA,Dengue_1,2013-08-31,2013.66301369863,MG894777.1|Taiwan|NA|NA|Dengue_1|2013-08-31|2013.66301369863,DENV1/I,2013,2013-08-01,2013-08-25,Asia,0.0163934426229508
JQ403519.1,Taiwan,NA,NA,Dengue_1,2009-06-15,2009.45205479452,JQ403519.1|Taiwan|NA|NA|Dengue_1|2009-06-15|2009.45205479452,DENV1/I,2009,2009-06-01,2009-06-14,Asia,1
MW302844.1,Myanmar,NA,NA,Dengue_1,2014-09-15,2014.70410958904,MW302844.1|Myanmar|NA|NA|Dengue_1|2014-09-15|2014.70410958904,DENV1/I,2014,2014-09-01,2014-09-14,Asia,0.0256410256410256
MG894785.1,Taiwan,NA,NA,Dengue_1,2013-11-11,2013.8602739726,MG894785.1|Taiwan|NA|NA|Dengue_1|2013-11-11|2013.8602739726,DENV1/I,2013,2013-11-01,2013-11-10,Asia,0.0163934426229508
MG894741.1,Taiwan,NA,NA,Dengue_1,2013-02-11,2013.11232876712,MG894741.1|Taiwan|NA|NA|Dengue_1|2013-02-11|2013.11232876712,DENV1/IV,2013,2013-02-01,2013-02-10,Asia,0.0163934426229508
ON123657.1,India,NA,NA,Dengue_1,2019-06-15,2019.45205479452,ON123657.1|India|NA|NA|Dengue_1|2019-06-15|2019.45205479452,DENV1/III,2019,2019-06-01,2019-06-09,Asia,0.1
MW946170.1,Thailand,NA,NA,Dengue_1,2002-06-15,2002.45205479452,MW946170.1|Thailand|NA|NA|Dengue_1|2002-06-15|2002.45205479452,DENV1/I,2002,2002-06-01,2002-06-09,Asia,0.024390243902439
MN628182.1,Laos,NA,NA,Dengue_1,2010-06-15,2010.45205479452,MN628182.1|Laos|NA|NA|Dengue_1|2010-06-15|2010.45205479452,DENV1/I,2010,2010-06-01,2010-06-13,Asia,0.0384615384615385
KF926700.1,Laos,NA,NA,Dengue_1,2011-08-15,2011.61917808219,KF926700.1|Laos|NA|NA|Dengue_1|2011-08-15|2011.61917808219,DENV1/I,2011,2011-08-01,2011-08-14,Asia,0.5
JQ403516.1,Taiwan,NA,NA,Dengue_1,2008-06-15,2008.45205479452,JQ403516.1|Taiwan|NA|NA|Dengue_1|2008-06-15|2008.45205479452,DENV1/I,2008,2008-06-01,2008-06-15,Asia,0.2
KY818204.1,Philippines,NA,NA,Dengue_1,2012-06-15,2012.45205479452,KY818204.1|Philippines|NA|NA|Dengue_1|2012-06-15|2012.45205479452,DENV1/IV,2012,2012-06-01,2012-06-10,Asia,0.0136986301369863
KY818123.1,Philippines,NA,NA,Dengue_1,2013-06-15,2013.45205479452,KY818123.1|Philippines|NA|NA|Dengue_1|2013-06-15|2013.45205479452,DENV1/IV,2013,2013-06-01,2013-06-09,Asia,0.0256410256410256
JQ002658.1,China,NA,NA,Dengue_1,2001-06-15,2001.45205479452,JQ002658.1|China|NA|NA|Dengue_1|2001-06-15|2001.45205479452,DENV1/I,2001,2001-06-01,2001-06-10,Asia,1
MW265667.1,Cambodia,Seam_Reap,NA,Dengue_1,2016-02-09,2016.10684931507,MW265667.1|Cambodia|Seam_Reap|NA|Dengue_1|2016-02-09|2016.10684931507,DENV1/I,2016,2016-02-01,2016-02-07,Asia,0.25
ON109597.1,India,NA,NA,Dengue_1,2021-06-15,2021.45205479452,ON109597.1|India|NA|NA|Dengue_1|2021-06-15|2021.45205479452,DENV1/III,2021,2021-06-01,2021-06-13,Asia,0.111111111111111
KT175099.1,Philippines,NA,NA,Dengue_1,2014-06-15,2014.45205479452,KT175099.1|Philippines|NA|NA|Dengue_1|2014-06-15|2014.45205479452,DENV1/IV,2014,2014-06-01,2014-06-15,Asia,0.25
ON123654.1,India,NA,NA,Dengue_1,2020-06-15,2020.45205479452,ON123654.1|India|NA|NA|Dengue_1|2020-06-15|2020.45205479452,DENV1/III,2020,2020-06-01,2020-06-14,Asia,0.25
KC182098.1,Laos,Vientiane,NA,Dengue_1,2007-08-01,2007.58082191781,KC182098.1|Laos|Vientiane|NA|Dengue_1|2007-08-01|2007.58082191781,DENV1/I,2007,2007-08-01,2007-07-29,Asia,0.125
MW945869.1,Thailand,NA,NA,Dengue_1,2000-06-15,2000.45205479452,MW945869.1|Thailand|NA|NA|Dengue_1|2000-06-15|2000.45205479452,DENV1/I,2000,2000-06-01,2000-06-11,Asia,0.0222222222222222
KJ806852.1,Malaysia,NA,NA,Dengue_1,2013-06-15,2013.45205479452,KJ806852.1|Malaysia|NA|NA|Dengue_1|2013-06-15|2013.45205479452,DENV1/I,2013,2013-06-01,2013-06-09,Asia,0.02
OQ678244.1,Cambodia,NA,NA,Dengue_1,2018-08-21,2018.63561643836,OQ678244.1|Cambodia|NA|NA|Dengue_1|2018-08-21|2018.63561643836,DENV1/I,2018,2018-08-01,2018-08-19,Asia,0.2
JF967937.1,Philippines,NA,NA,Dengue_1,2010-06-15,2010.45205479452,JF967937.1|Philippines|NA|NA|Dengue_1|2010-06-15|2010.45205479452,DENV1/IV,2010,2010-06-01,2010-06-13,Asia,0.125
ON908216.1,Philippines,NA,NA,Dengue_1,2019-08-26,2019.64931506849,ON908216.1|Philippines|NA|NA|Dengue_1|2019-08-26|2019.64931506849,DENV1/IV,2019,2019-08-01,2019-08-25,Asia,0.25
KC762634.1,Indonesia,Makassar,NA,Dengue_1,2008-04-10,2008.27123287671,KC762634.1|Indonesia|Makassar|NA|Dengue_1|2008-04-10|2008.27123287671,DENV1/I,2008,2008-04-01,2008-04-06,Asia,0.037037037037037
MH612121.2,Singapore,NA,NA,Dengue_1,2014-05-15,2014.36712328767,MH612121.2|Singapore|NA|NA|Dengue_1|2014-05-15|2014.36712328767,DENV1/III,2014,2014-05-01,2014-05-11,Asia,0.00153374233128834
GQ868637.1,Cambodia,TAK,NA,Dengue_1,2000-06-15,2000.45205479452,GQ868637.1|Cambodia|TAK|NA|Dengue_1|2000-06-15|2000.45205479452,DENV1/I,2000,2000-06-01,2000-06-11,Asia,0.5
OP895913.1,Malaysia,NA,NA,Dengue_1,2017-01-15,2017.03835616438,OP895913.1|Malaysia|NA|NA|Dengue_1|2017-01-15|2017.03835616438,DENV1/IV,2017,2017-01-01,2017-01-15,Asia,1
KC182107.1,Laos,Vientiane,NA,Dengue_1,2008-08-18,2008.62739726027,KC182107.1|Laos|Vientiane|NA|Dengue_1|2008-08-18|2008.62739726027,DENV1/I,2008,2008-08-01,2008-08-17,Asia,0.0833333333333333
FJ639685.1,Cambodia,BTB,NA,Dengue_1,2005-06-15,2005.45205479452,FJ639685.1|Cambodia|BTB|NA|Dengue_1|2005-06-15|2005.45205479452,DENV1/I,2005,2005-06-01,2005-06-12,Asia,0.25
MW946240.1,Thailand,NA,NA,Dengue_1,2013-06-15,2013.45205479452,MW946240.1|Thailand|NA|NA|Dengue_1|2013-06-15|2013.45205479452,DENV1/I,2013,2013-06-01,2013-06-09,Asia,0.027027027027027
MN628190.1,Laos,NA,NA,Dengue_1,2014-06-15,2014.45205479452,MN628190.1|Laos|NA|NA|Dengue_1|2014-06-15|2014.45205479452,DENV1/I,2014,2014-06-01,2014-06-15,Asia,1
MT524492.1,Thailand,NA,NA,Dengue_1,2016-06-15,2016.45205479452,MT524492.1|Thailand|NA|NA|Dengue_1|2016-06-15|2016.45205479452,DENV1/I,2016,2016-06-01,2016-06-12,Asia,0.166666666666667
KY709128.1,Philippines,NA,NA,Dengue_1,2010-11-06,2010.84657534247,KY709128.1|Philippines|NA|NA|Dengue_1|2010-11-06|2010.84657534247,DENV1/IV,2010,2010-11-01,2010-10-31,Asia,0.125
LC553204.1,Philippines,Tarlac_Province,NA,Dengue_1,2015-08-15,2015.61917808219,LC553204.1|Philippines|Tarlac_Province|NA|Dengue_1|2015-08-15|2015.61917808219,DENV1/IV,2015,2015-08-01,2015-08-09,Asia,0.0105263157894737
MW559419.1,Laos,Vientiane_Capital,NA,Dengue_1,2020-09-21,2020.72054794521,MW559419.1|Laos|Vientiane_Capital|NA|Dengue_1|2020-09-21|2020.72054794521,DENV1/I,2020,2020-09-01,2020-09-20,Asia,0.111111111111111
MW302768.1,Myanmar,NA,NA,Dengue_1,2015-07-15,2015.53424657534,MW302768.1|Myanmar|NA|NA|Dengue_1|2015-07-15|2015.53424657534,DENV1/I,2015,2015-07-01,2015-07-12,Asia,0.0113636363636364
MF094238.1,Philippines,NA,NA,Dengue_1,2005-06-15,2005.45205479452,MF094238.1|Philippines|NA|NA|Dengue_1|2005-06-15|2005.45205479452,DENV1/IV,2005,2005-06-01,2005-06-12,Asia,0.333333333333333
MF094207.1,Philippines,NA,NA,Dengue_1,2001-06-15,2001.45205479452,MF094207.1|Philippines|NA|NA|Dengue_1|2001-06-15|2001.45205479452,DENV1/IV,2001,2001-06-01,2001-06-10,Asia,0.166666666666667
KJ806933.1,Singapore,NA,NA,Dengue_1,2005-06-15,2005.45205479452,KJ806933.1|Singapore|NA|NA|Dengue_1|2005-06-15|2005.45205479452,DENV1/I,2005,2005-06-01,2005-06-12,Asia,1
MZ857223.1,Indonesia,NA,NA,Dengue_1,2006-06-15,2006.45205479452,MZ857223.1|Indonesia|NA|NA|Dengue_1|2006-06-15|2006.45205479452,DENV1/I,2006,2006-06-01,2006-06-11,Asia,1
KT825038.1,Malaysia,NA,NA,Dengue_1,2015-06-15,2015.45205479452,KT825038.1|Malaysia|NA|NA|Dengue_1|2015-06-15|2015.45205479452,DENV1/I,2015,2015-06-01,2015-06-14,Asia,0.333333333333333
MW411596.1,India,ANDHRA_PRADESH,CHIMMADU,Dengue_1,2017-11-10,2017.85753424658,MW411596.1|India|ANDHRA_PRADESH|CHIMMADU|Dengue_1|2017-11-10|2017.85753424658,DENV1/III,2017,2017-11-01,2017-11-05,Asia,0.00462962962962963
KC182101.1,Laos,Vientiane,NA,Dengue_1,2007-09-01,2007.66575342466,KC182101.1|Laos|Vientiane|NA|Dengue_1|2007-09-01|2007.66575342466,DENV1/I,2007,2007-09-01,2007-08-26,Asia,0.125
KT175102.1,Myanmar,NA,NA,Dengue_1,2007-06-15,2007.45205479452,KT175102.1|Myanmar|NA|NA|Dengue_1|2007-06-15|2007.45205479452,DENV1/I,2007,2007-06-01,2007-06-10,Asia,0.5
MZ618994.1,Thailand,Bangkok,NA,Dengue_1,2020-02-05,2020.09589041096,MZ618994.1|Thailand|Bangkok|NA|Dengue_1|2020-02-05|2020.09589041096,DENV1/I,2020,2020-02-01,2020-02-02,Asia,0.0555555555555556
KY818154.1,Thailand,NA,NA,Dengue_1,2012-06-15,2012.45205479452,KY818154.1|Thailand|NA|NA|Dengue_1|2012-06-15|2012.45205479452,DENV1/I,2012,2012-06-01,2012-06-10,Asia,0.012987012987013
